Time,1,2,3,4,5,6,7,8,9,10,Average
879.429,67530548.4375,66944640.0,63563455.0,61911405.0,58243788.94736842,56879460.0,54569349.705882356,58749437.368421055,60166316.66666667,65157008.33333333,61371540.94591719
879.5880000000001,69107866.875,66944640.0,64999402.5,63372780.0,59596146.315789476,58315395.0,56035957.941176474,60117822.63157895,61623443.333333336,66584539.166666664,62669799.37635449
893.7389999999999,70685185.3125,68536288.125,66435350.0,64834155.0,60948503.684210524,59751330.0,57502566.176470585,61486207.89473684,63080570.0,68012070.0,64127222.6192918
893.823,72262503.75,70127936.25,67871297.5,66295530.0,62300861.05263158,61187265.0,58969174.4117647,62854593.15789474,64537696.66666667,68012070.0,65441892.77889577
910.773,73839822.1875,71719584.375,69307245.0,67756905.0,63653218.421052635,62623200.0,60435782.64705882,64222978.421052635,65994823.333333336,69589374.375,66914293.37599975
910.8530000000001,75417140.625,73311232.5,69307245.0,69218280.0,65005575.78947368,64059135.0,61902390.88235294,65591363.684210524,67451950.0,71166678.75,68243099.22310372
928.414,76994459.0625,74902880.625,70870329.375,70679655.0,66357933.15789474,65495070.0,63368999.11764706,66959748.94736842,68909076.66666667,72743983.125,69728213.50770769
928.56,78571777.5,76494528.75,72433413.75,70679655.0,67710290.5263158,66931005.0,64835607.35294118,68328134.21052632,70366203.33333334,74321287.5,71067190.29231167
943.755,80149095.9375,78086176.875,73996498.125,72195072.1875,69062647.89473684,68366940.0,66302215.58823529,69696519.47368422,71823330.0,75898591.875,72557708.79566564
943.928,81726414.375,79677825.0,75559582.5,73710489.375,70415005.26315789,69802875.0,67768823.8235294,71064904.73684211,71823330.0,77475896.25,73902514.63235295
951.502,83303732.8125,81269473.125,77122666.875,75225906.5625,71767362.63157895,71238810.0,69235432.05882353,72433290.0,73394043.0,79053200.625,75404391.76904026
961.053,84881051.25,82861121.25,78685751.25,76741323.75,73119720.0,72674745.0,70702040.29411764,74004003.0,74964756.0,80630505.0,76926501.67941177
973.137,86458369.6875,84452769.375,80248835.625,78256740.9375,74664922.0,74110680.0,72168648.52941176,75574716.0,76535469.0,82207809.375,78467896.05294117
973.314,88035688.125,86044417.5,81811920.0,79772158.125,76210124.0,74110680.0,73635256.76470588,77145429.0,78106182.0,83785113.75,79865696.9264706
986.242,89613006.5625,87636065.625,83375004.375,81287575.3125,77755326.0,75766285.71428572,75101865.0,78716142.0,79676895.0,85362418.125,81429058.37142858
1197.562,91190325.0,89227713.75,84938088.75,82802992.5,79300528.0,77421891.42857143,76631848.0,80286855.0,81247608.0,86939722.5,82998757.29285714
1197.649,91190325.0,90819361.875,86501173.125,84318409.6875,80845730.0,79077497.14285715,78161831.0,81857568.0,82818321.0,88517026.875,84410724.3705357
1213.156,92835093.21428572,92411010.0,88064257.5,85833826.875,82390932.0,80733102.85714285,79691814.0,83428281.0,84389034.0,90094331.25,85987168.26964286
1213.246,94479861.42857143,92411010.0,89627341.875,87349244.0625,83936134.0,82388708.57142857,81221797.0,84998994.0,85959747.0,91671635.625,87404447.35625
1224.267,96124629.64285715,94033939.28571428,91190426.25,88864661.25,85481336.0,84044314.28571428,82751780.0,86569707.0,87530460.0,93248940.0,88984019.37142858
1224.348,97769397.85714285,95656868.57142857,92753510.625,90380078.4375,87026538.0,85699920.0,84281763.0,88140420.0,89101173.0,93249165.0,90405883.44910714
1238.8210000000001,99414166.07142857,97279797.85714285,94316595.0,91895495.625,88571740.0,87355525.71428572,85811746.0,89711133.0,90671886.0,94882970.35714285,91991105.56249999
1238.9089999999999,101058934.28571428,98902727.14285715,94316595.0,93410912.8125,90116942.0,89011131.42857143,87341729.0,91281846.0,92242599.0,96516775.71428572,93420019.23839286
1246.089,102703702.5,100525656.42857143,95934062.14285715,94926330.0,91662144.0,90666737.14285715,88871712.0,92852559.0,93813312.0,98150581.07142857,95010679.62857142
1252.735,104348470.71428572,102148585.71428572,97551529.28571428,96476645.0,93207346.0,92322342.85714287,90401695.0,94423272.0,95384025.0,99784386.42857143,96604829.8
1260.41,105993238.92857143,103771515.0,99168996.42857143,98026960.0,94752548.0,93977948.57142857,91931678.0,95993985.0,96851741.25,101418191.78571428,98188680.29642858
1264.569,107638007.14285715,105394444.28571428,100786463.57142857,99577275.0,96297750.0,95633554.28571428,93461661.0,97490293.125,98319457.5,103051997.14285713,99765090.30535714
1276.806,109282775.35714287,107017373.57142857,102403930.71428572,101127590.0,97741978.23529412,97289160.0,94991644.0,98986601.25,99787173.75,104685802.5,101331402.93781513
1276.885,110927543.57142857,108640302.85714285,104021397.85714287,102677905.0,99186206.47058824,97289160.0,96521627.0,100482909.375,101254890.0,106319607.85714285,102732154.99884453
1287.733,112572311.78571428,110263232.14285713,105638865.0,104228220.0,100630434.70588236,98733375.0,98051610.0,101979217.5,102722606.25,107953413.21428572,104277328.55987395
1499.126,114217080.0,111886161.42857143,107256332.14285715,105778535.0,102074662.94117647,100177590.0,99436782.5,103475525.625,104190322.5,109587218.57142857,105808021.07090335
1499.244,114217080.0,113509090.71428572,108873799.28571428,107328850.0,103518891.1764706,101621805.0,100821955.0,104971833.75,105658038.75,111221023.92857143,107174236.7605042
1510.8010000000002,115602197.5,115132020.0,110491266.42857143,108879165.0,104963119.41176471,103066020.0,102207127.5,106468141.875,107125755.0,112854829.28571428,108678964.20010504
1510.8870000000002,116987315.0,115132020.0,112108733.57142857,110429480.0,106407347.64705881,104510235.0,103592300.0,107964450.0,108593471.25,114488634.64285713,110021398.71113446
1524.346,118372432.5,116529900.0,113726200.71428572,111979795.0,107851575.88235295,105954450.0,104977472.5,109460758.125,110061187.5,116122440.0,111503621.22216387
1524.465,119757550.0,117927780.0,115343667.85714287,113530110.0,109295804.11764705,107398665.0,106362645.0,110957066.25,111528903.75,116122440.0,112822463.19747898
1536.244,121142667.5,119325660.0,116961135.0,115080425.0,110740032.35294117,108842880.0,107747817.5,112453374.375,112996620.0,117528736.66666667,114281934.83946078
1536.34,122527785.0,120723540.0,116961135.0,116630740.0,112184260.58823529,110287095.0,109132990.0,113949682.5,114464336.25,118935033.33333333,115579659.76715687
1551.65,123912902.5,122121420.0,118375945.83333333,118181055.0,113628488.8235294,111731310.0,110518162.5,115445990.625,115932052.5,120341330.0,117018865.77818628
1551.8039999999999,125298020.0,123519300.0,119790756.66666667,118181055.0,115072717.05882353,113175525.0,111903335.0,116942298.75,117399768.75,121747626.66666667,118303040.28921568
1561.047,126683137.5,124917180.0,121205567.5,119578880.0,116516945.29411764,114619740.0,113288507.5,118438606.875,118867485.0,123153923.33333333,119726997.30024509
1574.04,128068255.0,126315060.0,122620378.33333333,120976705.0,117961173.52941176,116063955.0,114673680.0,119934915.0,120203767.10526316,124560220.0,121137810.89680083
1574.129,129453372.5,127712940.0,124035189.16666667,122374530.0,119405401.76470588,117508170.0,116058852.5,119934915.0,121540049.21052632,125966516.66666667,122398993.68085656
1587.01,130838490.0,129110820.0,125450000.0,123772355.0,120849630.0,118952385.0,117444025.0,121315784.16666667,122876331.31578948,127372813.33333333,123798263.38157895
1587.1629999999998,132223607.5,130508700.0,126864810.83333333,125170180.0,120849855.0,120396600.0,118829197.5,122696653.33333333,124212613.42105263,128779110.0,125053132.75877193
1599.079,133608725.0,131906580.0,128279621.66666667,126568005.0,122298496.76470588,121840815.0,120214370.0,124077522.5,125548895.5263158,130185406.66666667,126452843.81243551
1599.1589999999999,134993842.5,133304460.0,129694432.5,127965830.0,123747138.52941176,121840815.0,121599542.5,125458391.66666667,126885177.63157895,131591703.33333333,127708133.36609907
1614.368,136378960.0,134702340.0,131109243.33333333,129363655.0,125195780.29411764,123356184.375,122984715.0,126839260.83333333,128221459.73684211,132998000.0,129114959.85726264
1614.4579999999999,137764077.5,136100220.0,132524054.16666667,130761480.0,126644422.05882353,124871553.75,122984715.0,128220130.0,129557741.84210527,134404296.66666666,130383269.09842622
1825.955,139149195.0,137498100.0,133938865.0,132159305.0,128093063.8235294,126386923.125,124590943.0,129600999.16666667,130894023.94736843,135810593.33333334,131812201.13958979
1826.08,139149195.0,138895980.0,135353675.83333334,133557130.0,129541705.58823529,127902292.5,126197171.0,130981868.33333333,132230306.05263159,137216890.0,133102621.43075335
1841.453,140760506.0,140293860.0,136768486.66666666,134954955.0,130990347.35294119,129417661.875,127803399.0,132362737.5,133566588.15789473,138623186.66666666,134554172.82191694
1841.535,142371817.0,140293860.0,138183297.5,136352780.0,132438989.11764705,130933031.25,129409627.0,133743606.66666667,134902870.2631579,140029483.33333334,135865936.21308047
1856.5020000000002,143983128.0,141910239.0,139598108.33333334,137750605.0,133887630.88235295,132448400.625,131015855.0,135124475.83333334,136239152.36842105,141435780.0,137339337.5042441
1856.645,145594439.0,143526618.0,141012919.16666666,139148430.0,135336272.6470588,133963770.0,132622083.0,136505345.0,137575434.47368422,141435780.0,138672109.12874097
1869.767,147205750.0,145142997.0,142427730.0,140546255.0,136784914.4117647,135479139.375,134228311.0,137886214.16666666,138911716.57894737,143047157.0,140166018.45323786
1869.855,148817061.0,146759376.0,142427730.0,141944080.0,138233556.17647058,136994508.75,135834539.0,139267083.33333334,140247998.68421054,144658534.0,141518446.69440144
1881.7679999999998,150428372.0,148375755.0,144049222.0,143341905.0,139682197.94117647,138509878.125,137440767.0,140647952.5,141584280.78947368,146269911.0,143033024.135565
1881.866,152039683.0,149992134.0,145670714.0,143418150.0,141130839.70588237,140025247.5,139046995.0,142028821.66666666,142920562.89473686,147881288.0,144415443.57672858
1893.203,153650994.0,151608513.0,147292206.0,145024444.0,142579481.47058824,141540616.875,140653223.0,143409690.83333334,144256845.0,149492665.0,145950867.91789216
1900.037,155262305.0,153224892.0,148913698.0,146630738.0,144028123.2352941,143055986.25,142259451.0,144790560.0,145857990.0,151104042.0,147512778.54852942
1909.194,156873616.0,154841271.0,150535190.0,148237032.0,145476765.0,144571355.625,143865679.0,146315460.0,147459135.0,152715419.0,149089092.2625
1916.7160000000001,158484927.0,156457650.0,152156682.0,149843326.0,147011195.625,146086725.0,145471907.0,147840360.0,149060280.0,154326796.0,150673984.8625
1930.741,160096238.0,158074029.0,153778174.0,151449620.0,148545626.25,147544350.0,147078135.0,149365260.0,150661425.0,155938173.0,152253103.025
1930.818,161707549.0,159690408.0,155399666.0,153055914.0,150080056.875,149001975.0,147078135.0,150890160.0,152262570.0,157549550.0,153671598.3875
2143.563,163318860.0,161306787.0,157021158.0,154662208.0,151614487.5,150459600.0,148531261.7647059,152415060.0,153863715.0,159160927.0,155235406.42647058
2143.674,163318860.0,162923166.0,158642650.0,156268502.0,153148918.125,151917225.0,149984388.52941176,153939960.0,155464860.0,160772304.0,156638083.36544117
2159.024,164789998.2352941,164539545.0,160264142.0,157874796.0,154683348.75,153374850.0,151437515.29411766,155464860.0,157066005.0,162383681.0,158187874.1279412
2159.176,166261136.47058824,164539545.0,161885634.0,159481090.0,156217779.375,154832475.0,152890642.05882353,156989760.0,158667150.0,163995058.0,159576026.99044117
2174.0170000000003,167732274.70588234,166010683.2352941,163507126.0,161087384.0,157752210.0,156290100.0,154343768.82352942,158514660.0,160268295.0,165606435.0,161111293.67647058
2174.106,169203412.94117647,167481821.47058824,165128618.0,162693678.0,159286640.625,157747725.0,155796895.5882353,160039560.0,161869440.0,165682455.0,162493024.6625
2189.4629999999997,170674551.17647058,168952959.70588234,166750110.0,164299972.0,160821071.25,159205350.0,157250022.3529412,161564460.0,163470585.0,167153535.0,164014261.6485294
2189.558,172145689.4117647,170424097.94117647,166826130.0,165906266.0,162355501.875,160662975.0,158703149.11764705,163089360.0,165071730.0,168624615.0,165380951.4345588
2198.312,173616827.6470588,171895236.17647058,168301695.0,167512560.0,163889932.5,162120600.0,160156275.88235295,164614260.0,166672875.0,170095695.0,166887595.72058824
2208.407,175087965.88235295,173366374.4117647,169777260.0,168948507.5,165424363.125,163578225.0,161609402.6470588,166139160.0,168274020.0,171566775.0,168377205.35661763
2208.515,176559104.11764705,174837512.6470588,171252825.0,170384455.0,166958793.75,165035850.0,163062529.4117647,167664060.0,168274020.0,173037855.0,169706700.49264708
2220.411,178030242.3529412,176308650.88235295,172728390.0,171820402.5,168493224.375,166493475.0,164515656.17647058,169188960.0,169718439.16666666,174508935.0,171180637.54534313
2231.657,179501380.5882353,177779789.11764705,174203955.0,173256350.0,170027655.0,167951100.0,165968782.94117647,170599547.5,171162858.33333334,175980015.0,172643143.3480392
2231.795,180972518.82352942,179250927.3529412,175679520.0,174692297.5,170027655.0,169408725.0,167421909.70588237,172010135.0,172607277.5,177451095.0,173952206.0882353
2242.298,182443657.05882353,180722065.5882353,177155085.0,176128245.0,171539100.0,170866350.0,168875036.47058824,173420722.5,174051696.66666666,178922175.0,175412413.3284314
2242.377,183914795.29411763,182193203.82352942,178630650.0,177564192.5,173050545.0,170866350.0,170328163.2352941,174831310.0,175496115.83333334,180393255.0,176726858.06862742
2254.673,185385933.52941176,183664342.05882353,180106215.0,179000140.0,174561990.0,172382280.0,171781290.0,176241897.5,176940535.0,181864335.0,178192895.80882353
2254.756,186857071.7647059,185135480.29411763,181581780.0,180436087.5,176073435.0,173898210.0,171781290.0,177652485.0,178384954.16666666,183335415.0,179513620.87254903
2471.641,188328210.0,186606618.52941176,183057345.0,181872035.0,177584880.0,175414140.0,173387200.3125,179063072.5,179829373.33333334,184806495.0,180994936.9675245
2471.72,188328210.0,188077756.7647059,184532910.0,183307982.5,179096325.0,176930070.0,174993110.625,180473660.0,181273792.5,186277575.0,182329139.23897058
2487.446,189910279.6875,189548895.0,186008475.0,184743930.0,180607770.0,178446000.0,176599020.9375,181884247.5,182718211.66666666,187748655.0,183821548.4791667
2487.528,191492349.375,189548895.0,187484040.0,186179877.5,182119215.0,179961930.0,178204931.25,183294835.0,184162630.83333334,189219735.0,185166843.8958333
2502.166,193074419.0625,191121448.125,188959605.0,187615825.0,183630660.0,181477860.0,179810841.5625,184705422.5,185607050.0,190690815.0,186669394.625
2502.333,194656488.75,192694001.25,190435170.0,189051772.5,185142105.0,182993790.0,181416751.875,186116010.0,187051469.16666666,190690815.0,188024837.3541667
2518.798,196238558.4375,194266554.375,191910735.0,190487720.0,186653550.0,184509720.0,183022662.1875,187526597.5,188495888.33333334,192225245.625,189533723.1458333
2518.895,197820628.125,195839107.5,191910735.0,191923667.5,188164995.0,186025650.0,184628572.5,188937185.0,189940307.5,193759676.25,190895052.4375
2537.518,199402697.8125,197411660.625,193547527.0,193359615.0,189676440.0,187541580.0,186234482.8125,190347772.5,191384726.66666666,195294106.875,192420060.92916667
2537.64,200984767.5,198984213.75,195184319.0,193359615.0,191187885.0,189057510.0,187840393.125,191758360.0,192829145.83333334,196828537.5,193801474.67083332
2549.2870000000003,202566837.1875,200556766.875,196821111.0,194975994.0,192699330.0,190573440.0,189446303.4375,193168947.5,194273565.0,198362968.125,195344526.3125
2553.137,204148906.875,202129320.0,198457903.0,196592373.0,194210775.0,192089370.0,191052213.75,194579535.0,195817588.125,199897398.75,196897538.35
2568.8520000000003,205730976.5625,203701873.125,200094695.0,198208752.0,195722220.0,193605300.0,192658124.0625,196046130.0,197361611.25,201431829.375,198456151.1375
2568.936,207313046.25,205274426.25,201731487.0,199825131.0,195722220.0,195121230.0,194264034.375,197512725.0,198905634.375,202966260.0,199863619.425
2580.589,208895115.9375,206846979.375,203368279.0,201441510.0,197261463.75,196637160.0,195869944.6875,198979320.0,200449657.5,204500690.625,201425012.0875
2591.7039999999997,210477185.625,208419532.5,205005071.0,203057889.0,198800707.5,198133530.0,197475855.0,200445915.0,201993680.625,206035121.25,202984448.75
2591.88,212059255.3125,209992085.625,206641863.0,204674268.0,200339951.25,199629900.0,197551875.0,201912510.0,203537703.75,207569551.875,204390896.38125
2803.329,213641325.0,211564638.75,208278655.0,206290647.0,201879195.0,201126270.0,199158184.0,203379105.0,205081726.875,209103982.5,205950372.9125
2803.494,213641325.0,213137191.875,209915447.0,207907026.0,203418438.75,202622640.0,200764493.0,204845700.0,206625750.0,210638413.125,207351642.475
2817.469,215247553.0,214709745.0,211552239.0,209523405.0,204957682.5,204119010.0,202370802.0,206312295.0,208169773.125,212172843.75,208913534.8375
2817.551,216853781.0,214709745.0,213189031.0,211139784.0,206496926.25,205615380.0,203977111.0,207778890.0,209713796.25,213707274.375,210318171.8875
2824.386,218460009.0,216321026.0,214825823.0,212756163.0,208036170.0,207111750.0,205583420.0,209245485.0,211257819.375,215241705.0,211883937.0375
2841.494,220066237.0,217932307.0,216462615.0,214372542.0,209575413.75,208608120.0,207189729.0,210712080.0,212801842.5,216780886.875,213450177.3125
2841.5890000000004,221672465.0,219543588.0,216538635.0,215988921.0,211114657.5,210104490.0,208796038.0,212178675.0,214345865.625,218320068.75,214860340.3875
2855.8459999999995,223278693.0,221154869.0,218058769.6875,217605300.0,212653901.25,211600860.0,210402347.0,213645270.0,215889888.75,219859250.625,216414914.93125
2855.9759999999997,224884921.0,222766150.0,219578904.375,217681545.0,214193145.0,213097230.0,212008656.0,215111865.0,217433911.875,221398432.5,217815476.075
2873.837,226491149.0,224377431.0,221099039.0625,219201679.6875,215732388.75,214593600.0,213614965.0,216578460.0,218977935.0,222937614.375,219360426.1875
2873.914,228097377.0,225988712.0,222619173.75,220721814.375,217271632.5,216089970.0,215221274.0,218045055.0,218977935.0,224476796.25,220750973.9875
2880.4120000000003,229703605.0,227599993.0,224139308.4375,222241949.0625,218810876.25,217586340.0,216827583.0,219511650.0,220488525.0,226015978.125,222292580.7875
2891.901,231309833.0,229211274.0,225659443.125,223762083.75,220350120.0,219082710.0,218433892.0,220964776.7647059,221999115.0,227555160.0,223832840.76397055
2894.441,232916061.0,230822555.0,227179577.8125,225282218.4375,221785320.0,220579080.0,220040201.0,222417903.52941176,223509705.0,229094341.875,225362696.36544117
2908.743,234522289.0,232433836.0,228699712.5,226802353.125,223220520.0,222002307.5,221646510.0,223871030.29411766,225020295.0,230633523.75,226885237.7169118
2908.842,236128517.0,234045117.0,230219847.1875,228322487.8125,224655720.0,223425535.0,221646510.0,225324157.05882353,226530885.0,232172705.625,228247148.16838235
3119.375,237734745.0,235656398.0,231739981.875,229842622.5,226090920.0,224848762.5,223052794.16666666,226777283.82352942,228041475.0,233711887.5,229749687.03651962
3119.4629999999997,237734745.0,237267679.0,233260116.5625,231362757.1875,227526120.0,226271990.0,224459078.33333334,228230410.5882353,229552065.0,235251069.375,231091603.10465688
3133.985,239237278.2352941,238878960.0,234780251.25,232882891.875,228961320.0,227695217.5,225865362.5,229683537.3529412,231062655.0,236790251.25,232583772.49632353
3134.0820000000003,240739811.47058824,238878960.0,236300385.9375,234403026.5625,230396520.0,229118445.0,227271646.66666666,231136664.11764705,232573245.0,238329433.125,233914813.78799018
3147.51,242242344.70588234,240437279.0625,237820520.625,235923161.25,231831720.0,230541672.5,228677930.83333334,232589790.88235295,234083835.0,239868615.0,235401686.9859069
3147.692,243744877.94117647,241995598.125,239340655.3125,237443295.9375,233266920.0,231964900.0,230084215.0,234042917.6470588,235594425.0,239868840.0,236734664.49632353
3160.728,245247411.17647058,243553917.1875,240860790.0,238963430.625,234702120.0,233388127.5,231490499.16666666,235496044.4117647,237105015.0,241531047.0,238233840.2067402
3160.902,246749944.4117647,245112236.25,240860790.0,240483565.3125,236137320.0,234811355.0,232896783.33333334,236949171.17647058,238615605.0,243193254.0,239581002.44840688
3175.6420000000003,248252477.6470588,246670555.3125,242487350.0,242003700.0,237572520.0,236234582.5,234303067.5,238402297.94117647,240126195.0,244855461.0,241090820.69007355
3175.7340000000004,249755010.88235295,248228874.375,244113910.0,242003700.0,239007720.0,237657810.0,235709351.66666666,239855424.70588237,241636785.0,246517668.0,242448625.4629902
3190.2670000000003,251257544.11764705,249787193.4375,245740470.0,243757389.64285713,240442920.0,239081037.5,237115635.83333334,241308551.47058824,243147375.0,248179875.0,243981799.2001926
3190.406,252760077.3529412,251345512.5,247367030.0,245511079.2857143,241878120.0,240504265.0,238521920.0,242761678.2352941,243147375.0,249842082.0,245363913.93739495
3204.0840000000003,254262610.5882353,252903831.5625,248993590.0,247264768.92857143,243313320.0,241927492.5,239928204.16666666,244214805.0,244884671.7857143,251504289.0,246919758.3531688
3211.313,255765143.82352942,254462150.625,250620150.0,249018458.57142857,244748520.0,243350720.0,241334488.33333334,245919425.35714287,246621968.57142857,253166496.0,248500752.1281863
3211.421,257267677.05882353,256020469.6875,252246710.0,250772148.2142857,244748520.0,244773947.5,242740772.5,247624045.7142857,248359265.35714287,254828703.0,249938225.9032038
3229.923,258770210.29411763,257578788.75,253873270.0,252525837.85714287,246491246.7857143,246197175.0,244147056.66666666,249328666.07142857,250096562.14285713,256490910.0,251549972.3567927
3230.034,260272743.52941176,259137107.8125,255499830.0,254279527.5,248233973.57142857,246197175.0,245553340.83333334,251033286.42857143,251833858.92857143,258153117.0,253019396.06038165
3240.74,261775276.7647059,260695426.875,257126390.0,256033217.14285713,249976700.35714287,247885473.2142857,246959625.0,252737906.7857143,253571155.7142857,259815324.0,254657649.58539915
3454.658,263277810.0,262253745.9375,258752950.0,257786906.7857143,251719427.14285713,249573771.42857143,248658799.2857143,254442527.14285713,255308452.5,261477531.0,256325192.12232143
3461.2270000000003,264868774.0,263812065.0,260379510.0,259540596.42857143,253462153.92857143,251262069.64285713,250357973.57142857,256147147.5,257045749.2857143,263139738.0,258001577.7357143
3474.4320000000002,266459738.0,265317903.75,262006070.0,261294286.07142857,255204880.7142857,252950367.85714287,252057147.85714287,257851767.85714287,258783046.07142857,264801945.0,259672715.31785718
